party,url,content,date
conservative,https://www.conservative.ca/justin-trudeau-and-the-ndp-the-coalition-you-cant-afford/,"
Yesterday, the NDP let the cat out of the
bag: They are planning to form a coalition government with Justin Trudeau if
Canadians don’t elect a Conservative majority government on Oct. 21.
When asked about it today, Trudeau did not rule out a
Liberal/NDP coalition, which would see NDP MPs given key cabinet positions with
Trudeau as Prime Minister.
With Trudeau forced to rely on the NDP to hang on to
power, what will that mean for you?
An even higher carbon tax. Trudeau is already planning to hike
     the carbon tax if he’s re-elected. But to keep the NDP happy, he’ll have
     to hike it even higher.
      Fewer jobs. NDP economic policies fail
     everywhere they’ve been tried. With the NDP calling the shots, Trudeau
     will have to hike taxes, shut down industry, and kill jobs to hang on to
     power.
      Even bigger deficits. To meet the NDP’s demands, Trudeau
     will have to spend billions more than he was already planning to, racking
     up huge deficits that will threaten social programs like health care.
Justin Trudeau will pay any price to stay in power. And
it’s your money he will pay with.
There’s only one way for Canadians to stop this coalition
that you cannot afford: Vote for Andrew Scheer and elect a Conservative
majority government.
A government that will live within its means and put more
money in your pockets. Because it’s time for you to get ahead.
",2019-10-14
conservative,https://www.conservative.ca/trudeaus-infrastructure-bank-not-as-advertised/,"
FOR IMMEDIATE RELEASE   Edmonton, AB – Matt Jeneroux, the Shadow Minister for Infrastructure, Communities and Urban Affairs, released the following statement regarding the abrupt resignation of the head of investments at the Canada Infrastructure Bank:   “The unexpected resignation of the Head of Investments for the Canada Infrastructure Bank amid ongoing spending delays is proof that Justin Trudeau’s promises on infrastructure were not as advertised.   “In the last election, Trudeau said he would spend billions on new infrastructure projects. Instead, his poor judgment has delayed much needed roads, bridges, and other projects.   “This is just the latest in a string of broken promises from the last election.   “He said he would be accountable and ethical. Instead, he used the power of his office to reward his supporters and punish his critics. He said he would help the middle class. Instead, he raised taxes on 80% of middle-class Canadians and brought in a carbon tax that makes everyday essentials more expensive. He said he would balance the budget. Instead, he’s run massive deficits that threaten social programs and higher taxes.   “The last four years have shown that Trudeau is simply not as advertised.   “A Conservative government led by Andrew Scheer will help all Canadians get ahead, and that includes working with provinces to get much-needed projects built in communities across Canada.”
-30-
For more information: Office of Matt Jeneroux, MP[email protected] (613) 992-3594 
",2019-07-31
conservative,https://www.conservative.ca/justin-trudeaus-desperate-campaign-spending-announcements-to-cost-57-billion/,"
In the face of scandal, Trudeau reveals platform, making billions in farcical promises to Canadians  
In
an attempt to cover up international embarrassment, Justin Trudeau has revealed
his platform, announcing a staggering $57 billion in campaign promises. The
tally of his disastrous campaign is mounting, and so is his debt. 
“Justin
Trudeau will do or say anything to get re-elected. If given four more years, we
know that Trudeau is going to raise your taxes to pay for his out of control
spending,” said Pierre Poilievre, MP Carleton at a media availability in
Ottawa.
To
reveal the true cost of Justin Trudeau’s poor judgement, the Conservative Party
has once again done the math:
Justin
Trudeau’s campaign promises added to his existing deficits will pile on $100
billion of new debt to the books; His
deficit will hit $27.4 billion in 2020; and, Total
debt by the end of Justin Trudeau’s second term would be over $800 billion.  
What
does that mean for you? Justin Trudeau’s never-ending spending will threaten
the quality of our health and social programs. He will be forced to raise taxes
to pay for his endless debt and deficits. 
To
pay just half of Justin Trudeau’s deficits ($14B), he would have to either:
Raise
the GST by 2% or; Raise
the rate on the first income tax bracket from 15% to 19% or;Raise
the rate on the second income tax bracket from 20.5% to 27% or; Lower
the basic personal amount from $12,069 to $6,869. 
Further,
by reaching $823 billion in total debt, Trudeau is will spend $35 billion on
interest payments alone. That’s $35 billion that will not go to Canadians’
priorities.
Justin
Trudeau campaigned on a promise to help the middle class. Instead, he raised
taxes on 80 per cent of middle-class Canadians and imposed a carbon tax that
makes everyday essential more expensive. If Justin Trudeau is re-elected, his
carbon tax is going to increase the price of gasoline by 31 cents per litre. 
“This
election will come down to the choice between a government who thinks they can
spend your money better than you, raises taxes, and makes your life more
unaffordable – and a new Conservative government that will lower your taxes and
put more money in your pocket,” said Poilievre. 
JUSTIN
TRUDEAU’S BROKEN PROMISES: 
Balanced
Budgets: 
“I
am looking straight at Canadians and being honest the way I always have. We’ve
said we are committed to balanced budgets and we are. We will balance that
budget in 2019.” – Justin Trudeau, 2015
It’s
2019, and as we can see the budget did not “balance itself.” Justin Trudeau is
running endless deficits that threaten the social services Canadians depend on
and if re-elected Trudeau will just raise your taxes to pay for his out of
control spending. 
Electoral
Reform: 
“As
Prime Minister, I’ll make sure the 2015 election will be the last under
first-past-the-post system.” – Justin Trudeau, 2015
There’s
another election, and guess what? It’s being held under first-past-the-post. 
Veterans:

“Our
plan will give back to those who have given so much in service to all
Canadians, and will ensure that no veteran has to fight the government for the
support and compensation they have earned.” – Liberal Party of Canada, 2015
Election Platform
Justin
Trudeau looked a military hero in the eye – a man who lost his leg fighting for
our country – and said that veterans are “asking for more than we are able to
give.” 
Accountability:

“We
will restore trust in our democracy.” – Liberal Party of Canada, 2015 Election
Platform
Justin
Trudeau was the first Prime Minister in our country’s history to be found
guilty of breaking ethics laws, and he did it not once but twice! 
Justin
Trudeau has stonewalled the Ethics Commissioner, shut-down parliamentary
committees search for answers into Liberal corruption scandals, and he is now
doing everything in his power to block the RCMP from investigating his office. 

",2019-09-29
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-to-mark-world-refugee-day-2/,"

JUNE 20, 2019 


FOR IMMEDIATE RELEASE
OTTAWA, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives, issues statement to mark World Refugee Day:
“Today on World Refugee Day we call to mind the plight of refugees and displaced people and celebrate Canada as a beacon of hope and land of refuge.
“Refugees and the displaced overcome countless challenges to flee sometimes horrific persecution and hardship. Leaving their homes and homelands behind, they have to demonstrate extraordinary resilience and bravery to begin their new lives in our free and open country.
“This is an opportunity to reflect on one of the most significant challenges facing humanity. Today, we are witnessing very high numbers of people either internally displaced or seeking refuge or asylum. Persecution, conflict, and instability have forced an unprecedented number of people, mostly children, out of their homes and communities and into the unknown.
“The economic, political, and social challenges that have led to displacement around the world are not lost on Canadians – whether it’s in the Middle East where Yazidis and Christians have been brutally persecuted for their religious beliefs, or in Venezuela where a corrupt and oppressive government has forced its citizens to seek a new home simply to survive, or the Rohingya people who have been denied citizenship in their native Myanmar and forced to seek refuge in neighbouring countries.
“The generosity of Canadians opening their homes and communities to refugees from around the world is one of the finest examples of the Canadian spirit. Canada has welcomed countless individuals and families who were once forcibly uprooted from their homes, but are now thriving members of Canadian society. Under a Conservative government, with fair, orderly, and compassionate immigration, refugee, and asylum systems, we can do more to help the world’s most vulnerable.
“This World Refugee Day, let us remember the hardships that refugees around the world have endured, and let us celebrate Canada, where so many of those refugees have found freedom, peace and the rule of law.”

-30-
For more information, please contact:
Julie Pham [email protected] (613) 947-9932


",2019-06-20
conservative,https://www.conservative.ca/cabinet-decision-on-tmx-meaningless-without-construction-date-scheer/,"
FOR IMMEDIATE RELEASE
 
Ottawa, ON
– The Honourable Andrew Scheer, the Leader of Canada’s Conservatives and of the
Official Opposition, issued the following statement on the cabinet decision to
approve the Trans Mountain Pipeline Expansion:
 
“Today’s cabinet approval of the Trans Mountain Pipeline Expansion will come as
no surprise. This will, in fact, be the third time the Liberals approve this
project. Approving it for a third time is meaningless.
 
“The question is when will it get built. The Liberals still have absolutely no
plan for construction.
 
“After approving it for the first time in 2016, Justin Trudeau and the Liberals
failed to demonstrate the leadership and political will to get it built.
 
“So, with the project in jeopardy, the government purchased it with $4.5
billion in taxpayer dollars. This sent a message to the world that the only way
to get a big project built in Canada is to have the government nationalize it.
 
“Despite these approvals, not a single inch of new pipeline has been laid and
not a single ounce of dirt has been moved. These delays have cost Canadians
billions in economic activity.
 
“Today’s cabinet decision gets us no closer to having this vital, job-creating
protect than we were when it was first approved two and a half years ago.
 
“Justin Trudeau has said he wants to “phase out” Canada’s oil and gas sector.
For once, all is going according to his plan.
 
“Fortunately, Canada’s Conservatives have a plan to get pipelines built.
 
“We will cancel the Trudeau carbon tax, repeal the No-More-Pipelines Bill C-69
and Oil-Export-Ban Bill C-48, establish clear timelines for approvals,
eliminate foreign interference in the approvals process, and invoke federal
jurisdiction when necessary.”
  
-30-
For more information: Daniel Schow[email protected] (613) 286-1050 Virginie Bonneau[email protected] (613) 294-8150 
",2019-06-18
conservative,https://www.conservative.ca/the-hon-andrew-scheer-the-leader-of-canadas-conservatives-issues-statement-to-mark-shavuot/,"
OTTAWA, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives, issued the following statement to mark Shavuot:
“Tomorrow at sundown, the Jewish community across Canada and around the world will begin celebrating Shavuot.
“Shavuot is a significant event on the Jewish calendar – it marks when the Israelites received the Torah from G-d over three millennia ago, and is celebrated fifty days after Passover. This particularly special occasion is a time when the Jewish community will gather and communally learn from and contemplate the Law, the Torah and the commandments.
“All around the world tomorrow night, Jews will gather together to study the Torah with friends, family, and community members while eating delicious dairy delicacies, and listen to the readings of the Ten Commandments the following morning.“Canada is proud to be home to a vibrant and civically engaged Jewish community. We are also grateful for the many synagogues, Jewish community centres, and other Jewish cultural hubs that continue to enrich our country’s values and social fabric.
“On behalf of the Conservative Party of Canada, I wish all those celebrating a very blessed and meaningful Shavuot.
“Shabbat Shalom and Chag Sameach!” 
-30- 
For more information, please contact:
Julie Pham
[email protected]
(613) 947-9932
",2019-06-08
conservative,https://www.conservative.ca/higher-gasoline-prices-are-exactly-what-trudeau-liberals-want/,"
Gasoline prices expected to rise by 73 cents/liter under Justin Trudeau’s plan
Today the Conservative Party of Canada released video of
Justin Trudeau’s Liberal MP, Rob Oliphant, telling Canadians that “gasoline
prices need to go up” and for Canadians to “wrap their heads around” the
reality that it’s going to happen, whether you like it or not. 
Justin Trudeau said last April that high gasoline
prices are “exactly what we want” and under Trudeau’s plan that’s going to
happen.
Yesterday Trudeau announced a plan that would increase
the price of gasoline by 73 cents/liter more. He wants to make car and air
travel affordable only for the very wealthy.
Andrew Scheer and the Conservatives have a plan for
the environment that will lower gasoline prices and decreases global emissions,
while Trudeau’s plan raises gasoline prices and increases global emissions.
Conservatives
recognize the global environmental impact of climate change. That is why we
have a responsible, fully costed and effective plan to address global
emissions.
Only Andrew Scheer has a plan to put more money in
your pocket and help you get ahead. 
To ensure Justin Trudeau doesn’t increase gasoline
prices by 73 cents/liter, Canadians must defeat his desperate and out-of-touch
Liberals on October 21st.  
",2019-09-25
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-on-remembrance-day/,"


The Hon. Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, today released the following statement on Remembrance Day: 
To every Veteran across Canada, on this Remembrance Day, I want to say thank you.
Thank you for your service, your sacrifice, and for everything you have given in the service of our country.
Your bravery is why Canadians from coast to coast enjoy the freedoms that we do today. Your courage is why so many from around the world continue to seek out Canada to realize its promise of peace and freedom.
No matter where you have served – in World War II or the Korean War, in Afghanistan, or in conflict zones around the world – you deserve our unconditional and heartfelt gratitude. Not just on Remembrance Day – but every day.
On behalf of the Conservative Party of Canada, we will never forget those we have lost. We will always honour their memory, and we will always cherish the heroes who put their lives on the line for us.

",2019-11-11
conservative,https://www.conservative.ca/justin-trudeau-cant-run-on-his-record-so-hes-running-from-it/,"
Trudeau bailing on Munk debate shows he can’t be trusted to represent Canada on the international stage
The Munk Leaders Debate on Foreign Policy was
cancelled after Justin Trudeau refused to show up and debate Andrew Scheer and
other leaders. 
It’s not surprising that Trudeau is running from his
record of disastrous foreign policy decisions, embarrassing behaviour, and
refusal to stand up for Canada’s interests against hostile foreign powers. 
When Justin Trudeau was first elected in 2015 he
proclaimed that Canada was back. Instead, he has diminished Canada’s role on
the world stage by:
Pulling our troops out of the fight against ISIS and
initially refusing to acknowledge the genocide being committed by the Islamic
State;Damaging relations with Canada’s allies like Japan and
Australia;Embarrassing Canadians by bringing a known terrorist
on an official visit to India;Refusing to list the Iran’s Islamic Revolutionary
Guard Corps as a terrorist entity;Sending millions of Canadian taxpayers dollars to the
Beijing-controlled Asian Infrastructure Investment Bank at the same time that
the government is holding two Canadians hostage on specious charges; andGiving $110 million to the United Nations Relief and
Works Agency, which supports terrorism and antisemitism. 
But perhaps the biggest hit to Canada’s international reputation came last week when Justin Trudeau made headlines all over the world for wearing blackface on multiple occasions. Justin Trudeau cannot be trusted to represent Canada with dignity and poise on the international stage. He is not as advertised. 
",2019-09-24
conservative,https://www.conservative.ca/long-live-the-revolution-another-trudeau-liberal-celebrates-murderous-dictator-castro/,"
Today, the Conservative Party of Canada
released a publicly available social media post by Justin Trudeau’s handpicked
candidate for Stormont-Dundas-South Glengarry, Heather Megill.
In a Facebook post dated November 27, 2016, Ms. Megill
declared, “Long live the Revolution” in response to the death of Cuban dictator
Fidel Castro. Under Castro’s rule, thousands were impoverished, thousands were
imprisoned and executed, and free speech, thought and assembly were curtailed
or banned.
It is disgusting that Justin Trudeau’s Liberal Party is
selecting candidates who call for political violence, the imprisonment of
religious and ethnic minorities, and the persecution of the LGBT community.
Trudeau himself praised Fidel Castro as “a legendary
revolutionary and orator.” Trudeau also praised Fidel Castro’s “love
for the Cuban people” despite the fact that the dictator murdered and
imprisoned hundreds of thousands of people.
The Cuban people continue to endure oppression under Fidel
Castro’s regime, even after his death. For Justin Trudeau’s candidate to call
for further revolution and violence against the Cuban people is reprehensible.
Why do antisemites and people who hold these oppressive
views have a home in Justin Trudeau’s Liberal Party?
Heather Megill was acclaimed by Justin Trudeau on
September 4, 2019.
",2019-09-09
conservative,https://www.conservative.ca/scheer-to-make-maternity-benefits-tax-free/,"
  A new Conservative government will put $4000 back in the pockets of new parents 
 FOR IMMEDIATE RELEASE   Toronto, ON – Today, the Hon. Andrew Scheer, the Leader of Canada’s Conservatives, revealed that, if elected Prime Minister this October, a new Conservative government would make maternity benefits tax-free.   “Having a child is an exciting milestone in any person’s life, but it comes with added costs and pressures,” said Scheer. “Today, young parents are under pressure and worried about their future. They are looking for help and Justin Trudeau has proven that he cannot be trusted to deliver it.”   As Prime Minister, Andrew Scheer will remove federal income tax from Employment Insurance (EI) maternity and EI paternal benefits by providing a non-refundable tax credit of 15 percent for any income earned under these two programs. The benefit to a Canadian whose salary is $50,000 would be about $4,000.    “Justin Trudeau said he would help the middle class, but the last four years show that he is not as advertised. He raised taxes on 80 percent of middle-class families and brought in a carbon tax that makes everyday essentials more expensive,” said Scheer.   Andrew Scheer and Canada’s Conservatives have a plan for you and your family to get ahead: lowering your taxes, living within our means, and putting more money in your pockets.   FACTS:  
In 2018, the Liberals and the      NDP cost Canadian parents hundreds of millions of dollars in savings when      they voted against a Conservative bill that would have brought immediate      tax relief to families.All Canadian families will be      eligible for this new benefit.A new Conservative government      will provide a tax credit of an equivalent amount for residents of Quebec      who receive benefits under the Quebec Parental Insurance Plan (QPIP).

-30-
For more information: Daniel Schow[email protected] (613) 286-1050 Virginie Bonneau[email protected] (613) 294-8150  
",2019-08-20
conservative,https://www.conservative.ca/statement-from-conservative-leader-andrew-scheer-on-the-snc-lavalin-scandal/,"
FOR IMMEDIATE RELEASE
 
REGINA, SK
– The Honourable Andrew Scheer, Leader of Canada’s Conservatives and of the
Official Opposition, released the following statement:
 
“Justin Trudeau is once again displaying his terrible judgment by welcoming
back into the Liberal fold his right-hand man, who was one of the key players
in SNC-Lavalin corruption scandal.
 
“This is outrageous and shows a shocking lack of respect for the integrity of
our democratic institutions.
 
“While all of the main players in the SNC-Lavalin scandal are either working in
Trudeau’s office or on his re-election, Jody Wilson-Raybould and Jane Philpott
were kicked out of the Liberal caucus for speaking truth to power.
 
“In other words, the only people who told Canadians the truth about Trudeau’s
corruption have been purged from the Liberal party, while those who helped him
cover it up have been rewarded.
 
“Trudeau promised accountability and transparency. He promised to do politics
differently. Clearly, he is not as advertised. Canada’s Conservatives will hold
him to account on behalf of Canadians in the week ahead.”
 
-30-
For more information: Daniel Schow[email protected] (613) 286-1050 Virginie Bonneau[email protected] (613) 294-8150 
",2019-07-21
conservative,https://www.conservative.ca/trudeau-liberals-fail-to-meet-supply-management-compensation-deadline-berthold/,"
FOR IMMEDIATE RELEASE
 
Ottawa, ON –
Luc Berthold, Conservative Shadow Minister of Agriculture and Agri-Food,
released the following statement regarding compensation for Canada’s
supply-managed sectors impacted by recent changes to Canada’s trade regime:
 
“Minister of Agriculture Marie-Claude Bibeau repeatedly promised that
compensation for Canada’s milk, egg, and poultry farmers would be in place by
the end of June. It is now July and Minister Bibeau has failed to release any
details on compensation for Canada’s supply-managed sectors.
 
“This means that the Trudeau Liberals have once again blown past their deadline
to provide details on their compensation for Canada’s supply-managed sectors.
This should come as no surprise as the Trudeau government has spent the past
four years failing Canada’s agriculture sector.
 
“This trend of failure by the Trudeau Liberals should alarm Canada’s
supply-managed farmers and Canada’s agriculture sector. Not only has Canada
lost market access to China for meat, soy and canola seed, but Minister Bibeau
has failed to present a real plan for Canada’s supply-managed farmers. It is
clear than Justin Trudeau’s support for Canada’s milk, egg, and poultry farmers
is not as advertised.
 
“Canada’s milk, egg, and poultry farmers deserve a transparent compensation plan
from the Trudeau Liberals, not a re-election plan.
 
“A Conservative government, led by Prime Minister Andrew Scheer, will continue
to stand up for milk, egg, and poultry farmers and ensure farm families get the
respect they deserve.”
 
-30-
For more information: Office of Luc Berthold, M.P.[email protected] 613-995-1377 
",2019-07-02
conservative,https://www.conservative.ca/happy-global-coptic-day/,"
FOR IMMEDIATE RELEASE
OTTAWA, ON – The Honourable Andrew Scheer, Leader of Canada’s Conservatives, issued the following statement on Global Coptic Day:
“Today, Coptic Christians in Canada and across the world will gather with friends and family to celebrate the first Global Coptic Day. Coptic Christians have successfully preserved their rich faith and tradition throughout the centuries, despite facing much oppression and mistreatment.
“Today is also the feast day marking the Entry of Jesus Christ into Egypt, during the Holy Family’s flight from the persecution of King Herod. Proudly maintaining their identity as the descendants of the original people of Egypt who converted to Christianity, the Coptic community to this day cherishes the memory of the Egyptian exile of Jesus, Mary and Joseph.
“The Coptic community have themselves known persecution and martyrdom, the ultimate witness to their faithfulness to Jesus. Even in recent years there have been multiple instances of horrific attacks against Copts, who were targeted simply because they are Christian. This is completely unacceptable.
“Canada is blessed to be a land of freedom. Canada’s Conservatives will always support religious freedom and stand up for the fundamental right of everyone to practice their religion.
“On behalf of Canada’s Conservatives, I would like to extend my warmest wishes to all Coptic Canadians celebrating Global Coptic Day!”

-30-


For more information, please contact:
Julie Pham
[email protected]
(613) 947-9932
",2019-06-01
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-on-rosh-hashanah/,"
SEPTEMBER 29, 2019
FOR IMMEDIATE RELEASE
OTTAWA, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives and the Official Opposition, issued the following statement:
“As Jewish communities in Canada and around the world prepare to mark Rosh Hashanah and the beginning of the High Holy Days, tonight’s sunset brings with it the Jewish New Year. 

“Rosh Hashanah is celebrated on the first two days of the month of Tishrei and commemorates the day the universe was created by God. Following the sounding of the shofar – the ram’s horn – Jewish community members will recite blessings and light candles.  

“As friends and families share meals with sweet challah and apple slices dipped in honey, they will reflect on renewal, and hope for an abundant year ahead. 

“Canada has truly been blessed by the strong presence of the Canadian Jewish community which continue to add to our country’s culture and values of pluralism and freedom. This Rosh Hashanah, we recommit ourselves to combat all forms of antisemitism and to work together to better our country.

“On behalf of the Canada’s Conservatives, I extend my best wishes to the Jewish community, across Canada and around the world, celebrating Rosh Hashanah. 

“Shana tova ve’metuka!”
-30-
",2019-09-29
conservative,https://www.conservative.ca/justin-trudeau-is-misleading-canadians-about-the-conservative-plan-to-support-health-care/,"
Conservatives plan to increase health care transfers to the provinces by at least 3% per year
When it comes to improving Canada’s health
care system, Canadians can only trust a Conservative Government led by Prime
Minister Andrew Scheer. Justin Trudeau is simply not as advertised.
Under a Conservative government, funding for health care
will increase by at least 3% every single year, and we will maintain additional
Shared Health Priorities funding for mental health and home care for provinces.
We will make major investments in new medical equipment
and introduce a National Autism Strategy. Andrew Scheer is also committed to
working with provinces to ensure that Canadians with rare diseases have access
to the treatments that they need.
Unfortunately Canadians cannot trust Justin Trudeau. The
media have already reported that Justin Trudeau’s health care promises won’t fill the
gaps in Canada’s health care system. What’s worse Trudeau’s reckless
deficits will force him to cut health care spending. In fact, in the 1990s,
Liberals cut health care
spending by nearly 40%, cuts Trudeau said he
supported.
Given that Trudeau has historically supported deep health
care cuts, it’s no surprise that he cut health care
for our brave military heroes.
Unlike Justin Trudeau, Andrew Scheer has a real plan, a
plan that helps you get ahead.
",2019-10-15
conservative,https://www.conservative.ca/conservatives-call-for-emergency-foreign-affairs-committee-meeting-to-examine-justin-trudeaus-attempts-to-silence-his-critics/,"
FOR IMMEDIATE RELEASE
 
Ottawa, ON
– Conservatives members of the Standing Committee on Foreign Affairs and
International Development have called for an emergency meeting to examine the
matter of the Trudeau government applying undue pressure on former career
diplomats David Mulroney and Guy Saint-Jacques.
 
MPs Erin O’Toole, Ziad Aboultaif and Leona Alleslev sent a letter to the Clerk
of the Foreign Affairs Committee requesting an examination of the Prime
Minister’s recent attempts to silence his critics. At the emergency meeting,
Conservatives intend to call the following witnesses: Minister of Foreign
Affairs Chrystia Freeland, Paul Thoppil, Assistant Deputy Minister for
Asia-Pacific, Global Affairs Canada, Mr. Mulroney and Mr. Saint-Jacques.
 
“These exchanges are highly inappropriate and represent a blatant attempt by
Justin Trudeau to muzzle respected former career diplomats. Justin Trudeau has
shown a clear pattern of silencing those who speak out,” said the Hon. Erin
O’Toole, Conservative Shadow Minister for Foreign Affairs. “As Mr. Mulroney
stated, discouraging private citizens with expertise in foreign relations from
speaking freely is ‘fundamentally an undemocratic idea’. Justin Trudeau must
answer for the many times he has exploited Canada’s non-partisan, public
service for his own political purpose.”
 
The full letter can be read here.
  
-30-
For more information: Office of the Hon. Erin O’Toole, MP[email protected] 613-992-2792 
",2019-07-26
conservative,https://www.conservative.ca/trudeaus-green-energy-retrofit-program-is-not-as-advertised/,"
Trudeau’s plan puts you further in debt while Andrew Scheer’s plan puts more money in your pocket
Today Justin Trudeau announced
interest-free loans for Canadians to renovate their homes. But Canadians who
are struggling to make-ends-meet can’t afford a loan to renovate their house
while Justin Trudeau continues to hike taxes and make life more unaffordable.
Justin Trudeau wants you to take on as much as
$40,000 in debt to make your home energy efficient, while Andrew Scheer has a
plan to put more money in your pocket, as much as $3,800. 
Trudeau’s green renovation plan will require you to
be audited by the government, not once but twice. Andrew Scheer’s Conservatives
won’t require the government to come to your house and tell you how to renovate
your home. 
Trudeau’s Liberals will even make you pay for one
of these audits. 
What’s worse, to pay for this loan program, Justin
Trudeau is going to use the money you paid the CHMC to help wealthy landlords
replace the windows and roofs on their investment properties. 
In fact, part of Trudeau’s plan only applies to the
very rich who can afford expensive homes.
Andrew Scheer and the Conservatives have a plan a
better plan to help you get ahead by making Canadians eligible to receive a 20%
refundable credit on their income tax for green improvements to their homes of
over $1,000 and up to $20,000. This would allow Canadians to save up to $3,800
on their renovations each year.
",2019-09-25
conservative,https://www.conservative.ca/conservatives-welcome-third-link-announcement/,"
FOR IMMEDIATE RELEASE
Regina, Saskatchewan – The Honourable Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, issued the following statement regarding today’s Third Link announcement:
“The announcement of the construction of a Third Link between Quebec City and Lévis is great news for the Greater Quebec City area and the eastern part of the province. I have supported this project since the leadership race in 2017. It has always been a priority for me and for Conservative MPs in Quebec.
“Unfortunately, the nomination of Steven Guilbeault, as the Liberal candidate in the Montreal riding of Laurier—Sainte-Marie, sends a clear signal that Justin Trudeau does not support the project and will try to block it if he is re-elected. Liberal MPs Joël Lightbound and Jean-Yves Duclos have never shown any leadership on this file.
“Steven Guilbeault has always been opposed to the Third Link project. As he said to Radio-Canada on October 13, 2018, “The Third Link will not work. It’s a political pitch to pander to voters in Quebec City’s southern suburbs. This project does not make sense.”
“Only a Conservative government, under my leadership in 2019, will work with the Quebec government and be an ally and proponent of the Third Link. Mobility issues are important in the Greater Quebec City area and we sincerely believe that the Third Link will be an important part of addressing this situation.”-30-
For more information:
Virginie Bonneau [email protected] (613) 294-8150
Daniel Schow [email protected] (613) 286-1050
",2019-06-27
conservative,https://www.conservative.ca/trudeau-liberal-cabinet-minister-pushes-out-whistleblower/,"
Liberals continue to attack whistleblowers and bully
critics who stands up to their corrupt behaviour
Ottawa, Ontario – The media are reporting that a whistleblower was let go by a Trudeau cabinet minister after the whistleblower tried to flag concerns about a conflict of interest. According to the media, the Liberal Government appointed Moreen Miller as the new Chair of the of Defence Construction Canada (DCC). The only problem is that Ms. Miller continued her role as President of Fowler, a firm that bids on DCC contracts.  Only now, after once again being exposed, the Government was forced to order an ‘urgent’ investigation into the file. This, on the eve of an election.  This is a pattern. First Vice-Admiral Mark Norman was thrown under the bus for raising concerns about the Trudeau government’s unethical behaviour. Then Jody-Wilson Raybould was fired for raising concerns about the SNC-Lavalin corruption scandal.  Now a third whistleblower has been let go for flagging a conflict of interest.  It’s obvious that there are one set of rules for Trudeau and his friends, and another set of rules for the rest of us.  Justin Trudeau cannot be trusted and if he is re-elected he will continue to break laws and grant insider access to Liberals and corporate lobbyists.  Under Prime Minister Andrew Scheer the corruption in Ottawa will end. It starts with a judicial inquiry into the SNC-Lavalin corruption scandal and introducing the No More Cover Ups Act to allow the RCMP to access information protected by cabinet confidence.

",2019-10-18
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-on-bandi-chhor-divas/,"
OCTOBER 27, 2019
FOR IMMEDIATE RELEASE
Ottawa, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, today released the following statement on Bandi Chhor Divas:
“Today, Sikhs across Canada and around the world will be celebrating Bandi Chhor Divas.  
“Bandi Chhor Divas marks a significant moment in Sikh history – the day when the sixth Guru, Sri Guru Hargobind Sahib Ji, freed 52 prisoners imprisoned by the Mughal Emperor and returned triumphantly to Amritsar. This historic event is symbolic and demonstrative of the role that Sikhs have and continue to play in protecting and serving the community.

“The Sikh faith is known for promoting the values of prayer, selfless service to others, and honest living. Today, in celebration of these virtues, Sikhs will be lighting divas, singing songs of praise and attending prayers at Gurdwaras across the country.  
“As divas and fireworks light up the night, all Canadians can reflect today on the freedoms and blessings that make Canada the great country that it is while praying for a brighter and more prosperous future. 
“On behalf of the Conservative Party of Canada, I wish to extend my best wishes to all Sikhs celebrating Bandi Chhor Divas!”
-30-
",2019-10-27
conservative,https://www.conservative.ca/andrew-scheer-denounces-attempts-by-justin-trudeaus-liberal-party-to-conceal-candidates-antisemitic-behaviour/,"
September 4, 2019For immediate release
Toronto, ON – The Leader
of the Conservative Party of Canada, Andrew Scheer, released the following
statement about reports Justin Trudeau and the Liberal Party of Canada
attempted to conceal the antisemitic views of one of their star candidates:
“Racism, bigotry and religious intolerance have no place
in Canada. What’s worse, in this particular case, is that we now know Justin
Trudeau knew about this individual’s extremist views and support for terrorism
and tried to conceal them from Canadians.
“This candidate also revealed that, despite knowing his
views, Trudeau supported and was ‘pleased’ with his candidacy for the Liberal
Party of Canada and was working on a strategy to downplay his extremism and
keep him as a candidate.
“It is clear that this individual felt his extremist views
would be right at home in Justin Trudeau’s Liberal Party. Trudeau talks a big
game when it comes to condemning hatred and bigotry, but when it comes to antisemitism
in his own party, he’s just not as advertised.”
-30-
For additional information, please contact:
Cory Hann
Director of Communications
Conservative Party of Canada
[email protected]
(613) 697 – 5614
",2019-09-04
